id,age,job,marital_status,education,default_loan,balance,housing_loan,personal_loan,contact_type,day,month,duration,campaign,pdays,previous,poutcome,subscription
2800,37,MGNT,SIN,SEC,N,235,N,N,UNK,11,6,27,2,-1,0,UNK,0
2801,29,SERV,SIN,TER,N,1788,N,N,CEL,4,2,303,1,100,1,SUC,0
2802,32,ADMIN,SIN,TER,N,328,Y,Y,UNK,26,6,271,1,-1,0,UNK,0
2803,33,TECH,SIN,SEC,N,827,Y,N,CEL,12,8,58,4,-1,0,UNK,0
2804,42,TECH,MAR,TER,N,3777,Y,N,CEL,4,2,139,4,-1,0,UNK,0
2805,55,ADMIN,DIV,SEC,N,0,Y,Y,CEL,7,10,122,1,245,4,FAIL,0
2806,45,MGNT,SIN,PRIM,N,707,Y,N,CEL,29,1,78,1,-1,0,UNK,0
2807,48,BLUE,MAR,SEC,N,863,Y,N,TEL,4,5,412,5,350,2,SUC,1
2808,31,MGNT,SIN,TER,N,155,Y,N,CEL,5,8,291,1,-1,0,UNK,0
2809,42,ENTREP,DIV,TER,Y,2,Y,N,UNK,5,5,380,1,-1,0,UNK,0
2810,26,BLUE,SIN,SEC,N,8,Y,N,CEL,13,5,167,1,-1,0,UNK,0
2811,34,MGNT,MAR,TER,N,997,Y,Y,CEL,21,11,81,1,-1,0,UNK,0
2812,33,SELF,MAR,SEC,N,47,N,N,CEL,19,8,168,2,-1,0,UNK,0
2813,36,UNEMP,DIV,PRIM,N,0,N,N,TEL,4,7,304,3,-1,0,UNK,0
2814,46,MGNT,DIV,TER,N,25,N,N,UNK,26,5,103,2,-1,0,UNK,0
2815,29,BLUE,MAR,SEC,N,125,Y,N,UNK,13,5,50,1,-1,0,UNK,0
2816,47,BLUE,MAR,PRIM,N,0,N,N,CEL,7,8,293,4,-1,0,UNK,0
2817,34,TECH,MAR,TER,N,0,N,N,CEL,21,7,589,2,-1,0,UNK,0
2818,57,BLUE,MAR,PRIM,N,1352,Y,N,UNK,13,5,104,2,-1,0,UNK,0
2819,34,BLUE,MAR,PRIM,N,1217,Y,N,CEL,20,4,142,2,328,3,FAIL,0
2820,47,ADMIN,SIN,SEC,N,3531,Y,N,CEL,7,7,49,6,-1,0,UNK,0
2821,26,SELF,MAR,TER,N,10005,Y,N,CEL,17,7,84,2,-1,0,UNK,0
2822,51,MGNT,MAR,TER,N,19313,N,N,TEL,21,11,36,1,-1,0,UNK,0
2823,29,TECH,SIN,TER,N,828,Y,N,CEL,16,4,215,3,321,3,OTH,0
2824,31,BLUE,SIN,SEC,N,1205,Y,N,CEL,16,4,462,1,328,2,OTH,0
2825,54,MGNT,MAR,TER,N,2883,N,N,CEL,18,8,1126,5,-1,0,UNK,0
2826,28,SERV,MAR,SEC,N,511,Y,N,CEL,15,5,274,1,319,5,FAIL,0
2827,60,MGNT,DIV,SEC,N,0,Y,N,TEL,13,5,65,4,350,6,FAIL,0
2828,47,MGNT,SIN,TER,N,440,N,N,CEL,21,8,71,4,-1,0,UNK,0
2829,61,MGNT,MAR,TER,N,3371,N,N,CEL,28,9,299,2,-1,0,UNK,1
2830,33,UNEMP,MAR,SEC,N,2,Y,N,CEL,16,7,132,1,-1,0,UNK,0
2831,44,SELF,MAR,TER,N,1196,N,N,CEL,20,8,552,5,-1,0,UNK,1
2832,32,ADMIN,SIN,SEC,N,45,Y,Y,CEL,14,5,908,3,344,7,OTH,0
2833,55,TECH,MAR,UNK,N,851,Y,N,CEL,30,1,138,1,270,2,FAIL,0
2834,45,ADMIN,MAR,SEC,Y,-106,Y,Y,CEL,7,5,553,3,288,1,OTH,1
2835,54,HOUSE,MAR,PRIM,N,3151,N,N,UNK,18,6,350,7,-1,0,UNK,0
2836,26,MGNT,SIN,TER,N,47,Y,N,CEL,18,5,63,1,-1,0,UNK,0
2837,55,MGNT,MAR,TER,N,0,N,N,UNK,29,5,206,2,-1,0,UNK,0
2838,31,ENTREP,MAR,TER,N,312,N,N,CEL,29,1,468,2,-1,0,UNK,0
2839,37,MGNT,MAR,TER,N,26,N,N,CEL,16,4,114,4,-1,0,UNK,0
2840,30,SELF,MAR,PRIM,N,1380,Y,N,CEL,24,7,259,9,-1,0,UNK,0
2841,55,MGNT,SIN,SEC,N,220,Y,N,UNK,6,5,328,2,-1,0,UNK,0
2842,29,SERV,MAR,SEC,N,308,Y,N,UNK,28,5,75,1,-1,0,UNK,0
2843,30,SERV,MAR,SEC,N,702,Y,N,UNK,21,5,573,1,-1,0,UNK,0
2844,34,ADMIN,SIN,SEC,N,1,Y,N,CEL,22,7,483,7,-1,0,UNK,0
2845,32,SELF,MAR,TER,N,102,N,N,CEL,22,8,398,5,-1,0,UNK,0
2846,32,SERV,SIN,SEC,N,48,Y,Y,CEL,18,11,132,1,-1,0,UNK,0
2847,28,ADMIN,MAR,SEC,N,788,Y,N,CEL,18,5,11,14,-1,0,UNK,0
2848,55,TECH,MAR,TER,N,0,N,N,CEL,17,11,501,1,-1,0,UNK,0
2849,58,BLUE,DIV,PRIM,N,8218,Y,N,CEL,31,7,124,10,-1,0,UNK,0
2850,47,HOUSE,MAR,PRIM,N,823,N,N,UNK,19,6,191,3,-1,0,UNK,0
2851,53,MGNT,MAR,TER,N,32464,N,N,CEL,19,11,135,4,-1,0,UNK,0
2852,25,SERV,SIN,SEC,N,199,N,N,CEL,15,2,101,2,-1,0,UNK,0
2853,33,UNEMP,MAR,TER,N,3335,N,N,CEL,15,6,92,1,301,6,FAIL,0
2854,32,BLUE,DIV,SEC,N,3027,N,N,CEL,5,5,171,2,-1,0,UNK,0
2855,39,MGNT,SIN,SEC,N,113,Y,N,TEL,27,8,23,9,-1,0,UNK,0
2856,29,MGNT,MAR,TER,N,1366,Y,N,UNK,29,5,273,3,-1,0,UNK,0
2857,31,MGNT,MAR,TER,N,3,N,N,CEL,28,8,12,17,-1,0,UNK,0
2858,31,ADMIN,SIN,TER,N,1583,Y,N,UNK,21,5,207,1,-1,0,UNK,0
2859,32,BLUE,MAR,PRIM,N,329,Y,N,CEL,3,2,321,1,-1,0,UNK,0
2860,33,ADMIN,SIN,SEC,N,-371,Y,Y,CEL,18,5,221,2,350,4,OTH,0
2861,48,BLUE,MAR,SEC,N,-202,Y,Y,CEL,30,7,225,4,-1,0,UNK,0
2862,28,UNEMP,MAR,SEC,N,687,N,N,CEL,13,1,113,3,33,2,OTH,0
2863,31,ADMIN,DIV,SEC,N,11,Y,N,CEL,18,5,17,7,350,9,OTH,0
2864,26,MGNT,SIN,TER,N,800,Y,N,CEL,30,1,405,2,-1,0,UNK,0
2865,25,STUD,SIN,TER,N,0,Y,N,CEL,7,5,178,1,-1,0,UNK,0
2866,35,SERV,MAR,TER,N,4564,N,N,CEL,18,8,45,6,-1,0,UNK,0
2867,41,ADMIN,MAR,SEC,N,21515,Y,N,UNK,5,6,87,1,-1,0,UNK,0
2868,44,SERV,SIN,SEC,N,5045,Y,N,CEL,21,11,20,6,175,15,OTH,0
2869,24,BLUE,MAR,PRIM,N,-427,Y,N,UNK,13,5,165,3,-1,0,UNK,0
2870,40,MGNT,MAR,SEC,N,4396,N,N,CEL,12,8,432,3,-1,0,UNK,1
2871,48,TECH,MAR,SEC,Y,0,N,N,UNK,30,5,682,1,-1,0,UNK,1
2872,34,BLUE,MAR,SEC,N,763,Y,N,UNK,27,5,99,1,-1,0,UNK,0
2873,41,TECH,DIV,SEC,N,611,Y,N,CEL,28,7,157,5,-1,0,UNK,0
2874,25,BLUE,SIN,PRIM,N,147,Y,N,CEL,20,4,59,2,322,2,FAIL,0
2875,27,ADMIN,MAR,SEC,N,1596,N,N,CEL,1,9,82,1,-1,0,UNK,1
2876,77,retired,MAR,PRIM,N,989,N,N,TEL,12,10,95,2,-1,0,UNK,0
2877,34,UNEMP,MAR,PRIM,N,309,N,N,CEL,5,2,578,1,-1,0,UNK,1
2878,30,STUD,SIN,SEC,N,685,N,N,TEL,10,3,230,2,-1,0,UNK,0
2879,40,TECH,MAR,SEC,N,2228,Y,N,CEL,20,8,150,2,-1,0,UNK,0
2880,59,UNEMP,MAR,SEC,N,309,N,N,CEL,28,1,300,1,-1,0,UNK,0
2881,31,BLUE,MAR,SEC,N,225,Y,N,CEL,18,11,236,1,-1,0,UNK,0
2882,27,MGNT,SIN,TER,N,6791,N,N,CEL,5,8,179,2,69,26,OTH,1
2883,31,MGNT,MAR,TER,N,3,Y,Y,CEL,11,2,331,1,-1,0,UNK,1
2884,54,retired,SIN,SEC,N,515,Y,N,UNK,17,6,205,1,-1,0,UNK,0
2885,33,BLUE,MAR,SEC,N,-346,Y,Y,UNK,23,5,29,3,-1,0,UNK,0
2886,43,MGNT,MAR,TER,N,2383,N,N,CEL,13,8,379,6,-1,0,UNK,1
2887,34,SERV,MAR,SEC,N,457,Y,N,UNK,30,5,67,2,-1,0,UNK,0
2888,55,HOUSE,MAR,PRIM,N,578,N,N,CEL,11,8,189,2,-1,0,UNK,0
2889,28,SERV,SIN,TER,N,2938,Y,N,CEL,23,7,184,2,-1,0,UNK,0
2890,32,MGNT,SIN,TER,N,1017,N,N,CEL,15,7,166,7,163,1,FAIL,0
2891,46,TECH,MAR,TER,N,529,Y,Y,CEL,29,7,208,2,-1,0,UNK,0
2892,40,ENTREP,MAR,TER,N,2644,Y,N,CEL,21,11,110,2,185,1,FAIL,0
2893,48,TECH,MAR,SEC,N,93,N,N,CEL,24,7,537,2,-1,0,UNK,0
2894,38,MGNT,MAR,TER,N,5432,Y,Y,CEL,19,11,408,1,183,1,FAIL,0
2895,37,TECH,SIN,SEC,N,1211,Y,N,UNK,21,5,795,1,-1,0,UNK,1
2896,51,TECH,MAR,SEC,N,-1042,Y,N,UNK,27,5,272,2,-1,0,UNK,0
2897,40,TECH,MAR,SEC,N,109,Y,N,UNK,6,5,147,2,-1,0,UNK,0
2898,37,MGNT,MAR,TER,N,287,Y,N,CEL,25,7,94,2,-1,0,UNK,0
2899,65,MGNT,MAR,TER,N,1097,N,N,CEL,12,1,131,1,196,1,OTH,0
2900,45,TECH,DIV,SEC,N,167,N,N,CEL,30,7,97,11,-1,0,UNK,0
2901,50,TECH,MAR,UNK,N,413,Y,N,UNK,19,5,243,2,-1,0,UNK,0
2902,47,MGNT,DIV,TER,N,428,Y,N,CEL,18,11,116,1,167,1,OTH,0
2903,55,TECH,MAR,SEC,N,0,Y,Y,CEL,1,6,106,1,91,1,SUC,0
2904,43,TECH,DIV,SEC,N,305,Y,N,CEL,5,5,674,2,250,4,FAIL,0
2905,40,SERV,MAR,SEC,N,809,N,N,CEL,2,2,114,1,-1,0,UNK,0
2906,53,ENTREP,MAR,SEC,N,111,Y,N,UNK,15,5,750,2,-1,0,UNK,0
2907,40,BLUE,MAR,UNK,N,928,Y,N,CEL,17,4,53,1,-1,0,UNK,0
2908,41,HOUSE,MAR,SEC,N,13,N,N,CEL,11,8,155,4,-1,0,UNK,0
2909,54,retired,MAR,SEC,N,153,Y,Y,UNK,26,5,74,1,-1,0,UNK,0
2910,54,ADMIN,MAR,SEC,N,4028,Y,N,CEL,17,11,146,1,-1,0,UNK,0
2911,40,SERV,MAR,SEC,N,-212,Y,Y,UNK,23,5,54,1,-1,0,UNK,0
2912,30,MGNT,SIN,TER,N,1456,Y,N,CEL,20,11,227,1,-1,0,UNK,0
2913,28,BLUE,SIN,SEC,N,-303,Y,N,UNK,23,5,277,2,-1,0,UNK,0
2914,34,SERV,SIN,SEC,N,313,Y,N,CEL,14,7,634,3,-1,0,UNK,0
2915,55,SERV,MAR,SEC,N,151,Y,N,UNK,15,5,88,2,-1,0,UNK,0
2916,34,SERV,MAR,SEC,N,305,Y,N,CEL,20,4,212,2,-1,0,UNK,0
2917,37,BLUE,MAR,SEC,N,0,N,N,CEL,16,7,1150,1,-1,0,UNK,0
2918,41,HOUSE,MAR,PRIM,N,46,N,N,CEL,22,8,268,1,-1,0,UNK,0
2919,41,ENTREP,MAR,UNK,N,89,Y,N,UNK,6,5,333,2,-1,0,UNK,0
2920,42,BLUE,MAR,PRIM,N,159,Y,N,TEL,12,5,295,3,-1,0,UNK,0
2921,31,MGNT,SIN,TER,N,34,Y,N,CEL,28,7,127,4,-1,0,UNK,0
2922,51,BLUE,MAR,TER,N,2404,Y,N,TEL,20,11,30,1,-1,0,UNK,0
2923,37,MGNT,MAR,TER,N,0,N,N,UNK,16,6,637,6,-1,0,UNK,1
2924,39,BLUE,MAR,PRIM,N,2133,Y,Y,UNK,16,5,179,1,-1,0,UNK,0
2925,37,ADMIN,SIN,SEC,N,862,N,N,CEL,20,11,85,1,122,2,FAIL,0
2926,39,TECH,MAR,TER,N,1524,N,N,CEL,20,4,567,1,-1,0,UNK,1
2927,41,MGNT,MAR,PRIM,N,-417,Y,N,UNK,8,5,51,3,-1,0,UNK,0
2928,33,TECH,SIN,SEC,N,239,Y,N,UNK,21,5,127,1,-1,0,UNK,0
2929,38,BLUE,MAR,PRIM,N,635,Y,N,UNK,3,6,157,2,-1,0,UNK,0
2930,56,BLUE,MAR,SEC,N,448,Y,Y,CEL,17,5,556,1,181,2,OTH,1
2931,50,TECH,DIV,SEC,N,-556,Y,Y,CEL,22,7,270,2,-1,0,UNK,0
2932,31,BLUE,MAR,SEC,N,1406,Y,Y,CEL,13,4,1091,2,-1,0,UNK,1
2933,26,SERV,SIN,SEC,N,5533,Y,N,CEL,7,5,582,2,283,4,FAIL,0
2934,33,MGNT,MAR,TER,N,322,Y,N,CEL,16,4,77,3,-1,0,UNK,0
2935,36,BLUE,SIN,SEC,N,206,Y,N,CEL,5,5,17,6,-1,0,UNK,0
2936,58,BLUE,MAR,SEC,N,2592,Y,N,UNK,25,6,249,1,-1,0,UNK,0
2937,33,SERV,SIN,SEC,N,1940,Y,N,CEL,17,4,239,3,329,2,FAIL,0
2938,24,TECH,SIN,SEC,N,2019,Y,N,UNK,4,6,1045,1,-1,0,UNK,0
2939,56,ADMIN,MAR,UNK,N,1784,N,N,CEL,13,8,71,2,-1,0,UNK,0
2940,34,TECH,MAR,SEC,N,357,Y,N,CEL,28,7,25,20,-1,0,UNK,0
2941,44,SERV,MAR,SEC,N,163,Y,N,CEL,17,11,73,1,-1,0,UNK,0
2942,32,SELF,SIN,TER,N,368,N,N,CEL,21,11,149,2,-1,0,UNK,0
2943,53,MGNT,MAR,UNK,N,2240,Y,N,CEL,2,6,282,2,385,1,SUC,1
2944,30,TECH,MAR,TER,N,81,N,N,CEL,28,8,51,1,-1,0,UNK,0
2945,34,TECH,DIV,SEC,N,592,Y,N,CEL,7,5,67,3,-1,0,UNK,0
2946,32,MGNT,SIN,TER,N,354,N,N,CEL,4,3,177,2,133,5,OTH,1
2947,26,BLUE,SIN,SEC,N,96,Y,N,UNK,12,5,181,2,-1,0,UNK,0
2948,37,SERV,SIN,SEC,N,105,N,Y,UNK,17,6,260,4,-1,0,UNK,0
2949,43,BLUE,SIN,SEC,N,3,Y,N,UNK,9,5,929,3,-1,0,UNK,1
2950,43,MGNT,MAR,TER,N,1530,N,N,CEL,7,7,91,3,-1,0,UNK,0
2951,55,retired,MAR,SEC,N,18722,Y,N,UNK,12,5,128,2,-1,0,UNK,0
2952,34,TECH,SIN,SEC,N,1279,Y,N,CEL,22,7,174,2,160,8,OTH,1
2953,40,TECH,DIV,SEC,N,5674,Y,N,CEL,18,11,84,1,-1,0,UNK,0
2954,36,TECH,MAR,TER,N,376,N,N,CEL,16,9,173,1,-1,0,UNK,1
2955,30,BLUE,SIN,SEC,N,0,Y,N,TEL,23,7,40,5,-1,0,UNK,0
2956,39,MGNT,SIN,TER,N,5976,N,N,CEL,27,8,113,2,-1,0,UNK,0
2957,57,TECH,MAR,SEC,N,437,Y,N,UNK,19,5,44,4,-1,0,UNK,0
2958,58,BLUE,MAR,SEC,N,1025,Y,N,UNK,30,5,199,3,-1,0,UNK,0
2959,60,BLUE,MAR,PRIM,N,5788,Y,N,UNK,15,5,203,2,-1,0,UNK,0
2960,48,ADMIN,DIV,SEC,N,362,N,N,CEL,13,8,529,1,-1,0,UNK,1
2961,33,HOUSE,SIN,PRIM,N,39,Y,N,CEL,16,7,332,3,-1,0,UNK,0
2962,39,BLUE,MAR,PRIM,N,-100,Y,N,UNK,5,5,680,2,-1,0,UNK,0
2963,30,ADMIN,MAR,SEC,N,122,Y,N,UNK,16,5,107,1,-1,0,UNK,0
2964,36,UNEMP,SIN,SEC,N,244,Y,N,UNK,4,6,702,2,-1,0,UNK,0
2965,46,SELF,MAR,TER,N,0,Y,Y,CEL,17,11,258,1,-1,0,UNK,0
2966,35,TECH,MAR,SEC,N,254,N,N,CEL,8,8,153,7,-1,0,UNK,0
2967,56,retired,MAR,PRIM,N,1448,Y,Y,TEL,20,11,16,1,-1,0,UNK,0
2968,31,SERV,SIN,PRIM,Y,-357,Y,Y,CEL,11,7,215,2,-1,0,UNK,0
2969,31,ADMIN,SIN,SEC,N,17,Y,N,UNK,2,6,52,3,-1,0,UNK,0
2970,43,MGNT,MAR,TER,N,9261,Y,N,CEL,17,4,273,2,254,2,FAIL,0
2971,35,MGNT,SIN,TER,N,107,Y,N,CEL,6,5,142,3,-1,0,UNK,0
2972,48,SERV,MAR,SEC,N,2877,Y,N,CEL,18,11,77,1,168,1,FAIL,0
2973,33,BLUE,MAR,SEC,N,0,N,N,UNK,7,5,107,1,-1,0,UNK,0
2974,31,MGNT,MAR,TER,N,0,N,N,CEL,26,8,76,2,-1,0,UNK,0
2975,51,retired,DIV,SEC,N,1679,N,N,CEL,12,8,417,1,365,9,OTH,1
2976,47,UNEMP,MAR,TER,N,0,N,N,CEL,12,8,232,5,-1,0,UNK,0
2977,41,BLUE,SIN,SEC,N,98,N,Y,CEL,21,7,97,6,-1,0,UNK,0
2978,38,BLUE,MAR,PRIM,N,290,Y,N,CEL,16,4,283,1,-1,0,UNK,0
2979,31,TECH,SIN,SEC,N,1626,N,N,CEL,7,5,356,2,286,3,FAIL,0
2980,54,HOUSE,MAR,PRIM,N,8,N,Y,TEL,8,7,116,2,-1,0,UNK,0
2981,24,SERV,SIN,SEC,N,11,Y,N,UNK,27,6,114,4,-1,0,UNK,0
2982,30,MGNT,SIN,TER,N,344,N,N,CEL,8,8,179,3,-1,0,UNK,0
2983,31,ADMIN,SIN,TER,N,7505,Y,Y,UNK,2,6,258,1,-1,0,UNK,0
2984,46,SELF,DIV,TER,N,926,Y,N,CEL,1,4,463,1,133,3,FAIL,0
2985,40,TECH,SIN,SEC,N,2244,N,Y,CEL,20,8,58,2,-1,0,UNK,0
2986,30,BLUE,SIN,SEC,N,-457,Y,N,UNK,5,5,143,2,-1,0,UNK,0
2987,44,BLUE,MAR,PRIM,N,753,Y,N,UNK,8,5,151,2,-1,0,UNK,0
2988,59,retired,MAR,PRIM,N,-266,Y,Y,CEL,31,7,266,11,-1,0,UNK,0
2989,40,MGNT,MAR,TER,N,326,N,N,CEL,8,8,236,2,-1,0,UNK,0
2990,42,TECH,MAR,SEC,N,0,Y,Y,CEL,15,7,257,5,-1,0,UNK,0
2991,49,BLUE,MAR,PRIM,N,3652,Y,Y,CEL,11,5,568,1,285,2,OTH,0
2992,45,MGNT,MAR,TER,N,-459,N,N,CEL,21,8,508,6,-1,0,UNK,0
2993,33,TECH,SIN,SEC,N,6325,N,N,CEL,13,8,206,2,-1,0,UNK,0
2994,28,TECH,SIN,SEC,N,799,Y,N,CEL,25,7,295,1,-1,0,UNK,0
2995,30,ADMIN,SIN,SEC,N,1282,Y,N,CEL,6,5,346,3,356,2,OTH,0
2996,46,TECH,MAR,SEC,N,1307,Y,N,UNK,29,5,404,1,-1,0,UNK,0
2997,32,MGNT,SIN,TER,N,593,Y,N,CEL,13,5,86,3,-1,0,UNK,0
2998,31,SERV,MAR,SEC,N,851,Y,N,CEL,21,11,158,1,-1,0,UNK,0
2999,28,MGNT,SIN,SEC,N,265,Y,N,CEL,25,7,194,2,-1,0,UNK,0
3000,34,TECH,SIN,SEC,N,264,Y,N,CEL,17,4,222,1,-1,0,UNK,0
3001,45,BLUE,MAR,SEC,N,3169,N,N,CEL,21,11,39,1,-1,0,UNK,0
3002,36,SELF,MAR,TER,N,7343,N,N,CEL,17,11,78,1,-1,0,UNK,0
3003,36,TECH,MAR,SEC,N,480,N,N,CEL,20,10,213,1,-1,0,UNK,1
3004,45,ADMIN,SIN,SEC,N,2394,Y,Y,TEL,18,5,895,12,-1,0,UNK,0
3005,66,BLUE,MAR,PRIM,N,2552,N,N,TEL,22,4,186,4,-1,0,UNK,0
3006,46,BLUE,MAR,SEC,N,0,Y,N,CEL,23,7,122,1,-1,0,UNK,0
3007,32,SERV,MAR,SEC,N,180,Y,N,TEL,15,5,45,2,-1,0,UNK,0
3008,29,SERV,MAR,SEC,N,368,Y,N,CEL,20,4,16,5,-1,0,UNK,0
3009,28,SERV,SIN,UNK,N,-70,Y,Y,UNK,21,5,244,1,-1,0,UNK,0
3010,52,BLUE,MAR,SEC,N,1117,Y,N,CEL,13,5,365,1,-1,0,UNK,0
3011,28,MGNT,SIN,TER,N,207,N,N,CEL,28,8,129,1,94,4,FAIL,0
3012,78,UNK,MAR,UNK,N,2235,N,N,TEL,14,4,300,3,-1,0,UNK,1
3013,30,MGNT,MAR,TER,N,942,N,N,CEL,2,6,146,2,-1,0,UNK,0
3014,33,TECH,SIN,TER,N,255,N,N,CEL,21,8,247,3,-1,0,UNK,0
3015,26,TECH,SIN,TER,N,777,Y,N,CEL,14,8,260,2,463,1,FAIL,0
3016,55,BLUE,MAR,SEC,N,-256,Y,Y,UNK,9,5,136,2,-1,0,UNK,0
3017,38,MGNT,MAR,TER,N,14352,N,N,UNK,6,9,8,1,-1,0,UNK,0
3018,38,SERV,DIV,SEC,N,446,Y,N,UNK,18,6,373,4,-1,0,UNK,0
3019,28,BLUE,MAR,SEC,N,0,Y,N,UNK,27,5,548,1,-1,0,UNK,0
3020,57,BLUE,MAR,PRIM,N,1592,N,Y,UNK,20,6,78,4,-1,0,UNK,0
3021,52,SERV,MAR,SEC,N,108,Y,N,UNK,15,5,543,12,-1,0,UNK,0
3022,34,MGNT,DIV,TER,N,4231,Y,N,CEL,11,8,382,2,-1,0,UNK,0
3023,57,SERV,MAR,SEC,N,1433,N,N,TEL,21,11,41,1,-1,0,UNK,0
3024,32,MGNT,SIN,TER,N,6248,Y,N,CEL,15,5,64,3,371,2,FAIL,0
3025,30,MGNT,MAR,TER,N,451,N,N,CEL,5,5,173,1,274,3,FAIL,0
3026,34,MGNT,SIN,TER,N,6766,N,N,CEL,28,8,210,5,-1,0,UNK,0
3027,37,TECH,DIV,SEC,N,2686,N,N,CEL,14,8,144,4,-1,0,UNK,0
3028,36,BLUE,MAR,SEC,N,108,Y,N,CEL,5,5,348,1,-1,0,UNK,0
3029,52,BLUE,MAR,UNK,N,51,N,N,CEL,14,8,935,2,-1,0,UNK,0
3030,39,BLUE,MAR,PRIM,N,317,Y,N,UNK,13,5,326,3,-1,0,UNK,0
3031,42,BLUE,DIV,SEC,N,1118,Y,N,CEL,17,4,620,1,-1,0,UNK,0
3032,28,ADMIN,SIN,SEC,N,3,N,N,CEL,14,5,138,2,-1,0,UNK,0
3033,52,SELF,MAR,TER,N,1088,Y,N,UNK,6,6,217,2,-1,0,UNK,0
3034,49,MGNT,MAR,TER,N,-151,Y,N,UNK,29,5,119,2,-1,0,UNK,0
3035,33,MGNT,SIN,TER,N,76,Y,N,UNK,7,5,256,3,-1,0,UNK,0
3036,34,ADMIN,SIN,SEC,Y,7,N,N,UNK,28,5,285,2,-1,0,UNK,0
3037,37,ADMIN,MAR,SEC,N,0,Y,N,CEL,14,7,235,3,-1,0,UNK,0
3038,47,BLUE,MAR,SEC,N,398,Y,Y,CEL,1,4,274,1,238,2,FAIL,0
3039,35,SELF,SIN,TER,N,71,N,N,CEL,15,6,651,1,-1,0,UNK,1
3040,54,SERV,MAR,SEC,N,158,Y,N,UNK,19,5,198,1,-1,0,UNK,0
3041,59,BLUE,SIN,SEC,N,12270,N,N,CEL,20,11,180,2,-1,0,UNK,0
3042,30,TECH,SIN,SEC,N,458,N,N,CEL,20,11,51,7,-1,0,UNK,0
3043,72,retired,MAR,UNK,N,1940,N,N,TEL,4,12,705,2,-1,0,UNK,1
3044,40,TECH,SIN,TER,N,1646,Y,N,CEL,2,2,215,1,242,2,FAIL,1
3045,22,ADMIN,SIN,SEC,N,61,N,N,CEL,23,4,117,1,-1,0,UNK,0
3046,31,SERV,MAR,SEC,N,388,Y,N,UNK,5,5,730,2,-1,0,UNK,0
3047,37,SELF,DIV,TER,N,1513,N,N,UNK,30,5,510,1,-1,0,UNK,0
3048,31,SELF,SIN,SEC,N,0,N,Y,TEL,6,2,287,6,-1,0,UNK,0
3049,44,MGNT,MAR,TER,N,368,N,N,CEL,9,7,73,3,-1,0,UNK,0
3050,31,MGNT,MAR,TER,N,414,Y,N,CEL,11,5,498,2,-1,0,UNK,0
3051,40,TECH,MAR,SEC,N,88,N,N,CEL,28,8,214,3,-1,0,UNK,0
3052,40,UNEMP,MAR,SEC,N,1960,Y,N,UNK,2,6,605,6,-1,0,UNK,1
3053,56,MGNT,DIV,PRIM,N,7496,N,N,UNK,9,6,164,3,-1,0,UNK,0
3054,32,BLUE,MAR,SEC,N,557,Y,Y,CEL,4,2,210,2,253,1,FAIL,0
3055,48,BLUE,MAR,PRIM,N,219,Y,N,UNK,29,5,109,4,-1,0,UNK,0
3056,25,STUD,SIN,TER,N,1433,Y,N,CEL,15,5,520,1,-1,0,UNK,0
3057,48,UNEMP,MAR,SEC,N,817,N,N,CEL,14,1,517,1,282,4,SUC,1
3058,48,SERV,MAR,SEC,N,2409,Y,N,CEL,24,7,533,2,-1,0,UNK,0
3059,57,retired,MAR,PRIM,N,70,Y,Y,UNK,16,5,186,5,-1,0,UNK,0
3060,31,TECH,SIN,SEC,N,538,Y,N,CEL,17,4,660,3,-1,0,UNK,0
3061,32,ADMIN,MAR,TER,N,284,Y,N,CEL,29,4,717,3,-1,0,UNK,1
3062,40,SERV,DIV,SEC,N,1155,N,Y,UNK,3,7,251,1,-1,0,UNK,0
3063,51,MGNT,MAR,TER,N,994,N,N,CEL,28,5,414,3,-1,0,UNK,0
3064,58,retired,MAR,PRIM,N,747,Y,Y,TEL,13,5,104,1,-1,0,UNK,0
3065,49,TECH,MAR,TER,N,1071,N,N,CEL,16,9,225,1,91,1,SUC,1
3066,60,UNK,MAR,PRIM,N,4722,N,N,UNK,20,6,459,3,-1,0,UNK,0
3067,40,SERV,MAR,SEC,N,51,Y,N,CEL,11,5,50,1,-1,0,UNK,0
3068,34,TECH,SIN,TER,N,925,Y,N,CEL,13,4,709,1,-1,0,UNK,1
3069,41,BLUE,MAR,SEC,N,59,Y,N,UNK,15,5,75,8,-1,0,UNK,0
3070,39,MGNT,MAR,TER,N,0,Y,N,UNK,2,6,46,2,-1,0,UNK,0
3071,59,BLUE,DIV,PRIM,N,1320,N,N,UNK,9,6,522,1,-1,0,UNK,0
3072,49,SELF,MAR,TER,N,503,Y,N,CEL,21,7,507,1,-1,0,UNK,0
3073,33,MGNT,SIN,TER,N,48,Y,N,CEL,19,11,308,5,-1,0,UNK,0
3074,38,MGNT,MAR,TER,N,1680,Y,N,CEL,17,11,414,2,-1,0,UNK,0
3075,35,SERV,MAR,SEC,N,819,Y,N,TEL,14,7,102,14,-1,0,UNK,0
3076,29,TECH,MAR,TER,N,858,Y,N,CEL,12,6,234,7,330,1,FAIL,0
3077,37,MGNT,MAR,TER,N,789,Y,Y,CEL,11,8,93,1,190,2,OTH,0
3078,55,retired,MAR,SEC,N,1467,N,Y,CEL,29,7,277,2,-1,0,UNK,0
3079,31,SERV,MAR,SEC,N,338,Y,N,CEL,28,1,155,1,-1,0,UNK,0
